,Field,Variable,Prop_Top,Min_var,Gini
0,Art,Productivity,1,11.0,0.3704443947417924
1,Art,Productivity,2,8.0,0.3704443947417924
2,Art,Productivity,3,6.0,0.3704443947417924
3,Art,Productivity,4,5.0,0.3704443947417924
4,Art,Productivity,5,4.0,0.3704443947417924
5,Art,Productivity,6,4.0,0.3704443947417924
6,Art,Productivity,7,4.0,0.3704443947417924
7,Art,Productivity,8,3.0,0.3704443947417924
8,Art,Productivity,9,3.0,0.3704443947417924
9,Art,Productivity,10,3.0,0.3704443947417924
10,Art,Productivity,11,3.0,0.3704443947417924
11,Art,Productivity,12,2.0,0.3704443947417924
12,Art,Productivity,13,2.0,0.3704443947417924
13,Art,Productivity,14,2.0,0.3704443947417924
14,Art,Productivity,15,2.0,0.3704443947417924
15,Art,Productivity,16,2.0,0.3704443947417924
16,Art,Productivity,17,2.0,0.3704443947417924
17,Art,Productivity,18,2.0,0.3704443947417924
18,Art,Productivity,19,2.0,0.3704443947417924
19,Art,Productivity,20,2.0,0.3704443947417924
20,Art,Productivity,21,2.0,0.3704443947417924
21,Art,Productivity,22,2.0,0.3704443947417924
22,Art,Productivity,23,2.0,0.3704443947417924
23,Art,Citations,1,35.0,0.9282800219780623
24,Art,Citations,2,19.0,0.9282800219780623
25,Art,Citations,3,13.0,0.9282800219780623
26,Art,Citations,4,10.0,0.9282800219780623
27,Art,Citations,5,8.0,0.9282800219780623
28,Art,Citations,6,6.0,0.9282800219780623
29,Art,Citations,7,5.0,0.9282800219780623
30,Art,Citations,8,5.0,0.9282800219780623
31,Art,Citations,9,4.0,0.9282800219780623
32,Art,Citations,10,3.0,0.9282800219780623
33,Art,Citations,11,3.0,0.9282800219780623
34,Art,Citations,12,3.0,0.9282800219780623
35,Art,Citations,13,2.0,0.9282800219780623
36,Art,Citations,14,2.0,0.9282800219780623
37,Art,Citations,15,2.0,0.9282800219780623
38,Art,Citations,16,2.0,0.9282800219780623
39,Art,Citations,17,1.0,0.9282800219780623
40,Art,Citations,18,1.0,0.9282800219780623
41,Art,Citations,19,1.0,0.9282800219780623
42,Art,Citations,20,1.0,0.9282800219780623
43,Art,Citations,21,1.0,0.9282800219780623
44,Art,Citations,22,1.0,0.9282800219780623
45,Art,Citations,23,1.0,0.9282800219780623
46,Art,Citations,24,1.0,0.9282800219780623
47,Art,Citations,25,1.0,0.9282800219780623
48,Art,Citations,26,1.0,0.9282800219780623
49,Art,Degree,1,61.0,0.7017721186822313
50,Art,Degree,2,38.0,0.7017721186822313
51,Art,Degree,3,28.0,0.7017721186822313
52,Art,Degree,4,23.0,0.7017721186822313
53,Art,Degree,5,20.0,0.7017721186822313
54,Art,Degree,6,17.0,0.7017721186822313
55,Art,Degree,7,15.0,0.7017721186822313
56,Art,Degree,8,14.0,0.7017721186822313
57,Art,Degree,9,12.0,0.7017721186822313
58,Art,Degree,10,11.0,0.7017721186822313
59,Art,Degree,11,11.0,0.7017721186822313
60,Art,Degree,12,10.0,0.7017721186822313
61,Art,Degree,13,9.0,0.7017721186822313
62,Art,Degree,14,9.0,0.7017721186822313
63,Art,Degree,15,8.0,0.7017721186822313
64,Art,Degree,16,8.0,0.7017721186822313
65,Art,Degree,17,7.0,0.7017721186822313
66,Art,Degree,18,7.0,0.7017721186822313
67,Art,Degree,19,7.0,0.7017721186822313
68,Art,Degree,20,6.0,0.7017721186822313
69,Art,Degree,21,6.0,0.7017721186822313
70,Art,Degree,22,6.0,0.7017721186822313
71,Art,Degree,23,6.0,0.7017721186822313
72,Art,Degree,24,5.0,0.7017721186822313
73,Art,Degree,25,5.0,0.7017721186822313
74,Art,Degree,26,5.0,0.7017721186822313
75,Art,Degree,27,5.0,0.7017721186822313
76,Art,Degree,28,5.0,0.7017721186822313
77,Art,Degree,29,5.0,0.7017721186822313
78,Art,Degree,30,4.0,0.7017721186822313
79,Art,Degree,31,4.0,0.7017721186822313
80,Art,Degree,32,4.0,0.7017721186822313
81,Art,Degree,33,4.0,0.7017721186822313
82,Art,Degree,34,4.0,0.7017721186822313
83,Art,Degree,35,4.0,0.7017721186822313
84,Art,Degree,36,4.0,0.7017721186822313
85,Art,Degree,37,4.0,0.7017721186822313
86,Art,Degree,38,3.0,0.7017721186822313
87,Art,Degree,39,3.0,0.7017721186822313
88,Art,Degree,40,3.0,0.7017721186822313
89,Art,Degree,41,3.0,0.7017721186822313
90,Art,Degree,42,3.0,0.7017721186822313
91,Art,Degree,43,3.0,0.7017721186822313
92,Art,Degree,44,3.0,0.7017721186822313
93,Art,Degree,45,3.0,0.7017721186822313
94,Art,Degree,46,3.0,0.7017721186822313
95,Art,Degree,47,3.0,0.7017721186822313
96,Art,Degree,48,3.0,0.7017721186822313
97,Art,Degree,49,3.0,0.7017721186822313
98,Art,Degree,50,2.0,0.7017721186822313
99,Art,Degree,51,2.0,0.7017721186822313
100,Art,Degree,52,2.0,0.7017721186822313
101,Art,Degree,53,2.0,0.7017721186822313
102,Art,Degree,54,2.0,0.7017721186822313
103,Art,Degree,55,2.0,0.7017721186822313
104,Art,Degree,56,2.0,0.7017721186822313
105,Art,Degree,57,2.0,0.7017721186822313
106,Art,Degree,58,2.0,0.7017721186822313
107,Art,Degree,59,2.0,0.7017721186822313
108,Biology,Productivity,1,32.0,0.5756613488190084
109,Biology,Productivity,2,22.0,0.5756613488190084
110,Biology,Productivity,3,17.0,0.5756613488190084
111,Biology,Productivity,4,14.0,0.5756613488190084
112,Biology,Productivity,5,12.0,0.5756613488190084
113,Biology,Productivity,6,10.0,0.5756613488190084
114,Biology,Productivity,7,9.0,0.5756613488190084
115,Biology,Productivity,8,8.0,0.5756613488190084
116,Biology,Productivity,9,7.0,0.5756613488190084
117,Biology,Productivity,10,7.0,0.5756613488190084
118,Biology,Productivity,11,6.0,0.5756613488190084
119,Biology,Productivity,12,6.0,0.5756613488190084
120,Biology,Productivity,13,5.0,0.5756613488190084
121,Biology,Productivity,14,5.0,0.5756613488190084
122,Biology,Productivity,15,5.0,0.5756613488190084
123,Biology,Productivity,16,5.0,0.5756613488190084
124,Biology,Productivity,17,4.0,0.5756613488190084
125,Biology,Productivity,18,4.0,0.5756613488190084
126,Biology,Productivity,19,4.0,0.5756613488190084
127,Biology,Productivity,20,4.0,0.5756613488190084
128,Biology,Productivity,21,3.0,0.5756613488190084
129,Biology,Productivity,22,3.0,0.5756613488190084
130,Biology,Productivity,23,3.0,0.5756613488190084
131,Biology,Productivity,24,3.0,0.5756613488190084
132,Biology,Productivity,25,3.0,0.5756613488190084
133,Biology,Productivity,26,3.0,0.5756613488190084
134,Biology,Productivity,27,3.0,0.5756613488190084
135,Biology,Productivity,28,3.0,0.5756613488190084
136,Biology,Productivity,29,2.0,0.5756613488190084
137,Biology,Productivity,30,2.0,0.5756613488190084
138,Biology,Productivity,31,2.0,0.5756613488190084
139,Biology,Productivity,32,2.0,0.5756613488190084
140,Biology,Productivity,33,2.0,0.5756613488190084
141,Biology,Productivity,34,2.0,0.5756613488190084
142,Biology,Productivity,35,2.0,0.5756613488190084
143,Biology,Productivity,36,2.0,0.5756613488190084
144,Biology,Productivity,37,2.0,0.5756613488190084
145,Biology,Productivity,38,2.0,0.5756613488190084
146,Biology,Productivity,39,2.0,0.5756613488190084
147,Biology,Productivity,40,2.0,0.5756613488190084
148,Biology,Productivity,41,2.0,0.5756613488190084
149,Biology,Productivity,42,2.0,0.5756613488190084
150,Biology,Productivity,43,2.0,0.5756613488190084
151,Biology,Productivity,44,2.0,0.5756613488190084
152,Biology,Citations,1,1688.0,0.8585762213153658
153,Biology,Citations,2,988.0,0.8585762213153658
154,Biology,Citations,3,706.0,0.8585762213153658
155,Biology,Citations,4,544.0,0.8585762213153658
156,Biology,Citations,5,439.0,0.8585762213153658
157,Biology,Citations,6,366.0,0.8585762213153658
158,Biology,Citations,7,311.0,0.8585762213153658
159,Biology,Citations,8,269.0,0.8585762213153658
160,Biology,Citations,9,235.0,0.8585762213153658
161,Biology,Citations,10,208.0,0.8585762213153658
162,Biology,Citations,11,186.0,0.8585762213153658
163,Biology,Citations,12,167.0,0.8585762213153658
164,Biology,Citations,13,150.0,0.8585762213153658
165,Biology,Citations,14,137.0,0.8585762213153658
166,Biology,Citations,15,125.0,0.8585762213153658
167,Biology,Citations,16,114.0,0.8585762213153658
168,Biology,Citations,17,105.0,0.8585762213153658
169,Biology,Citations,18,96.0,0.8585762213153658
170,Biology,Citations,19,89.0,0.8585762213153658
171,Biology,Citations,20,82.0,0.8585762213153658
172,Biology,Citations,21,76.0,0.8585762213153658
173,Biology,Citations,22,71.0,0.8585762213153658
174,Biology,Citations,23,66.0,0.8585762213153658
175,Biology,Citations,24,61.0,0.8585762213153658
176,Biology,Citations,25,57.0,0.8585762213153658
177,Biology,Citations,26,53.0,0.8585762213153658
178,Biology,Citations,27,50.0,0.8585762213153658
179,Biology,Citations,28,47.0,0.8585762213153658
180,Biology,Citations,29,44.0,0.8585762213153658
181,Biology,Citations,30,41.0,0.8585762213153658
182,Biology,Citations,31,38.0,0.8585762213153658
183,Biology,Citations,32,36.0,0.8585762213153658
184,Biology,Citations,33,34.0,0.8585762213153658
185,Biology,Citations,34,32.0,0.8585762213153658
186,Biology,Citations,35,30.0,0.8585762213153658
187,Biology,Citations,36,28.0,0.8585762213153658
188,Biology,Citations,37,26.0,0.8585762213153658
189,Biology,Citations,38,25.0,0.8585762213153658
190,Biology,Citations,39,23.0,0.8585762213153658
191,Biology,Citations,40,22.0,0.8585762213153658
192,Biology,Citations,41,21.0,0.8585762213153658
193,Biology,Citations,42,19.0,0.8585762213153658
194,Biology,Citations,43,18.0,0.8585762213153658
195,Biology,Citations,44,17.0,0.8585762213153658
196,Biology,Citations,45,16.0,0.8585762213153658
197,Biology,Citations,46,15.0,0.8585762213153658
198,Biology,Citations,47,14.0,0.8585762213153658
199,Biology,Citations,48,13.0,0.8585762213153658
200,Biology,Citations,49,12.0,0.8585762213153658
201,Biology,Citations,50,11.0,0.8585762213153658
202,Biology,Citations,51,11.0,0.8585762213153658
203,Biology,Citations,52,10.0,0.8585762213153658
204,Biology,Citations,53,9.0,0.8585762213153658
205,Biology,Citations,54,8.0,0.8585762213153658
206,Biology,Citations,55,8.0,0.8585762213153658
207,Biology,Citations,56,7.0,0.8585762213153658
208,Biology,Citations,57,7.0,0.8585762213153658
209,Biology,Citations,58,6.0,0.8585762213153658
210,Biology,Citations,59,6.0,0.8585762213153658
211,Biology,Citations,60,5.0,0.8585762213153658
212,Biology,Citations,61,5.0,0.8585762213153658
213,Biology,Citations,62,4.0,0.8585762213153658
214,Biology,Citations,63,4.0,0.8585762213153658
215,Biology,Citations,64,3.0,0.8585762213153658
216,Biology,Citations,65,3.0,0.8585762213153658
217,Biology,Citations,66,3.0,0.8585762213153658
218,Biology,Citations,67,3.0,0.8585762213153658
219,Biology,Citations,68,2.0,0.8585762213153658
220,Biology,Citations,69,2.0,0.8585762213153658
221,Biology,Citations,70,2.0,0.8585762213153658
222,Biology,Citations,71,2.0,0.8585762213153658
223,Biology,Citations,72,1.0,0.8585762213153658
224,Biology,Citations,73,1.0,0.8585762213153658
225,Biology,Citations,74,1.0,0.8585762213153658
226,Biology,Citations,75,1.0,0.8585762213153658
227,Biology,Citations,76,1.0,0.8585762213153658
228,Biology,Citations,77,1.0,0.8585762213153658
229,Biology,Degree,1,499.0,0.7985643508276546
230,Biology,Degree,2,283.0,0.7985643508276546
231,Biology,Degree,3,200.0,0.7985643508276546
232,Biology,Degree,4,155.0,0.7985643508276546
233,Biology,Degree,5,126.0,0.7985643508276546
234,Biology,Degree,6,105.0,0.7985643508276546
235,Biology,Degree,7,90.0,0.7985643508276546
236,Biology,Degree,8,79.0,0.7985643508276546
237,Biology,Degree,9,70.0,0.7985643508276546
238,Biology,Degree,10,63.0,0.7985643508276546
239,Biology,Degree,11,57.0,0.7985643508276546
240,Biology,Degree,12,52.0,0.7985643508276546
241,Biology,Degree,13,47.0,0.7985643508276546
242,Biology,Degree,14,43.0,0.7985643508276546
243,Biology,Degree,15,40.0,0.7985643508276546
244,Biology,Degree,16,37.0,0.7985643508276546
245,Biology,Degree,17,35.0,0.7985643508276546
246,Biology,Degree,18,32.0,0.7985643508276546
247,Biology,Degree,19,30.0,0.7985643508276546
248,Biology,Degree,20,29.0,0.7985643508276546
249,Biology,Degree,21,27.0,0.7985643508276546
250,Biology,Degree,22,25.0,0.7985643508276546
251,Biology,Degree,23,24.0,0.7985643508276546
252,Biology,Degree,24,23.0,0.7985643508276546
253,Biology,Degree,25,22.0,0.7985643508276546
254,Biology,Degree,26,20.0,0.7985643508276546
255,Biology,Degree,27,19.0,0.7985643508276546
256,Biology,Degree,28,19.0,0.7985643508276546
257,Biology,Degree,29,18.0,0.7985643508276546
258,Biology,Degree,30,17.0,0.7985643508276546
259,Biology,Degree,31,16.0,0.7985643508276546
260,Biology,Degree,32,16.0,0.7985643508276546
261,Biology,Degree,33,15.0,0.7985643508276546
262,Biology,Degree,34,14.0,0.7985643508276546
263,Biology,Degree,35,14.0,0.7985643508276546
264,Biology,Degree,36,13.0,0.7985643508276546
265,Biology,Degree,37,13.0,0.7985643508276546
266,Biology,Degree,38,12.0,0.7985643508276546
267,Biology,Degree,39,12.0,0.7985643508276546
268,Biology,Degree,40,11.0,0.7985643508276546
269,Biology,Degree,41,11.0,0.7985643508276546
270,Biology,Degree,42,11.0,0.7985643508276546
271,Biology,Degree,43,10.0,0.7985643508276546
272,Biology,Degree,44,10.0,0.7985643508276546
273,Biology,Degree,45,9.0,0.7985643508276546
274,Biology,Degree,46,9.0,0.7985643508276546
275,Biology,Degree,47,9.0,0.7985643508276546
276,Biology,Degree,48,9.0,0.7985643508276546
277,Biology,Degree,49,8.0,0.7985643508276546
278,Biology,Degree,50,8.0,0.7985643508276546
279,Biology,Degree,51,8.0,0.7985643508276546
280,Biology,Degree,52,8.0,0.7985643508276546
281,Biology,Degree,53,7.0,0.7985643508276546
282,Biology,Degree,54,7.0,0.7985643508276546
283,Biology,Degree,55,7.0,0.7985643508276546
284,Biology,Degree,56,7.0,0.7985643508276546
285,Biology,Degree,57,7.0,0.7985643508276546
286,Biology,Degree,58,6.0,0.7985643508276546
287,Biology,Degree,59,6.0,0.7985643508276546
288,Biology,Degree,60,6.0,0.7985643508276546
289,Biology,Degree,61,6.0,0.7985643508276546
290,Biology,Degree,62,6.0,0.7985643508276546
291,Biology,Degree,63,6.0,0.7985643508276546
292,Biology,Degree,64,5.0,0.7985643508276546
293,Biology,Degree,65,5.0,0.7985643508276546
294,Biology,Degree,66,5.0,0.7985643508276546
295,Biology,Degree,67,5.0,0.7985643508276546
296,Biology,Degree,68,5.0,0.7985643508276546
297,Biology,Degree,69,5.0,0.7985643508276546
298,Biology,Degree,70,4.0,0.7985643508276546
299,Biology,Degree,71,4.0,0.7985643508276546
300,Biology,Degree,72,4.0,0.7985643508276546
301,Biology,Degree,73,4.0,0.7985643508276546
302,Biology,Degree,74,4.0,0.7985643508276546
303,Biology,Degree,75,4.0,0.7985643508276546
304,Biology,Degree,76,4.0,0.7985643508276546
305,Biology,Degree,77,4.0,0.7985643508276546
306,Biology,Degree,78,3.0,0.7985643508276546
307,Biology,Degree,79,3.0,0.7985643508276546
308,Biology,Degree,80,3.0,0.7985643508276546
309,Biology,Degree,81,3.0,0.7985643508276546
310,Biology,Degree,82,3.0,0.7985643508276546
311,Biology,Degree,83,3.0,0.7985643508276546
312,Biology,Degree,84,3.0,0.7985643508276546
313,Biology,Degree,85,3.0,0.7985643508276546
314,Biology,Degree,86,2.0,0.7985643508276546
315,Biology,Degree,87,2.0,0.7985643508276546
316,Biology,Degree,88,2.0,0.7985643508276546
317,Biology,Degree,89,2.0,0.7985643508276546
318,Biology,Degree,90,2.0,0.7985643508276546
319,Biology,Degree,91,2.0,0.7985643508276546
320,Biology,Degree,92,2.0,0.7985643508276546
321,Biology,Degree,93,2.0,0.7985643508276546
322,Biology,Degree,94,1.0,0.7985643508276546
323,Biology,Degree,95,1.0,0.7985643508276546
324,Business,Productivity,1,13.0,0.3977639759350672
325,Business,Productivity,2,9.0,0.3977639759350672
326,Business,Productivity,3,7.0,0.3977639759350672
327,Business,Productivity,4,6.0,0.3977639759350672
328,Business,Productivity,5,5.0,0.3977639759350672
329,Business,Productivity,6,5.0,0.3977639759350672
330,Business,Productivity,7,4.0,0.3977639759350672
331,Business,Productivity,8,4.0,0.3977639759350672
332,Business,Productivity,9,3.0,0.3977639759350672
333,Business,Productivity,10,3.0,0.3977639759350672
334,Business,Productivity,11,3.0,0.3977639759350672
335,Business,Productivity,12,3.0,0.3977639759350672
336,Business,Productivity,13,3.0,0.3977639759350672
337,Business,Productivity,14,2.0,0.3977639759350672
338,Business,Productivity,15,2.0,0.3977639759350672
339,Business,Productivity,16,2.0,0.3977639759350672
340,Business,Productivity,17,2.0,0.3977639759350672
341,Business,Productivity,18,2.0,0.3977639759350672
342,Business,Productivity,19,2.0,0.3977639759350672
343,Business,Productivity,20,2.0,0.3977639759350672
344,Business,Productivity,21,2.0,0.3977639759350672
345,Business,Productivity,22,2.0,0.3977639759350672
346,Business,Productivity,23,2.0,0.3977639759350672
347,Business,Productivity,24,2.0,0.3977639759350672
348,Business,Productivity,25,2.0,0.3977639759350672
349,Business,Productivity,26,2.0,0.3977639759350672
350,Business,Citations,1,272.0,0.9281268458920938
351,Business,Citations,2,143.0,0.9281268458920938
352,Business,Citations,3,94.0,0.9281268458920938
353,Business,Citations,4,68.0,0.9281268458920938
354,Business,Citations,5,52.0,0.9281268458920938
355,Business,Citations,6,41.0,0.9281268458920938
356,Business,Citations,7,34.0,0.9281268458920938
357,Business,Citations,8,28.0,0.9281268458920938
358,Business,Citations,9,24.0,0.9281268458920938
359,Business,Citations,10,20.0,0.9281268458920938
360,Business,Citations,11,18.0,0.9281268458920938
361,Business,Citations,12,15.0,0.9281268458920938
362,Business,Citations,13,13.0,0.9281268458920938
363,Business,Citations,14,12.0,0.9281268458920938
364,Business,Citations,15,10.0,0.9281268458920938
365,Business,Citations,16,9.0,0.9281268458920938
366,Business,Citations,17,8.0,0.9281268458920938
367,Business,Citations,18,7.0,0.9281268458920938
368,Business,Citations,19,7.0,0.9281268458920938
369,Business,Citations,20,6.0,0.9281268458920938
370,Business,Citations,21,5.0,0.9281268458920938
371,Business,Citations,22,5.0,0.9281268458920938
372,Business,Citations,23,4.0,0.9281268458920938
373,Business,Citations,24,4.0,0.9281268458920938
374,Business,Citations,25,4.0,0.9281268458920938
375,Business,Citations,26,3.0,0.9281268458920938
376,Business,Citations,27,3.0,0.9281268458920938
377,Business,Citations,28,3.0,0.9281268458920938
378,Business,Citations,29,3.0,0.9281268458920938
379,Business,Citations,30,2.0,0.9281268458920938
380,Business,Citations,31,2.0,0.9281268458920938
381,Business,Citations,32,2.0,0.9281268458920938
382,Business,Citations,33,2.0,0.9281268458920938
383,Business,Citations,34,2.0,0.9281268458920938
384,Business,Citations,35,1.0,0.9281268458920938
385,Business,Citations,36,1.0,0.9281268458920938
386,Business,Citations,37,1.0,0.9281268458920938
387,Business,Citations,38,1.0,0.9281268458920938
388,Business,Citations,39,1.0,0.9281268458920938
389,Business,Citations,40,1.0,0.9281268458920938
390,Business,Citations,41,1.0,0.9281268458920938
391,Business,Citations,42,1.0,0.9281268458920938
392,Business,Citations,43,1.0,0.9281268458920938
393,Business,Citations,44,1.0,0.9281268458920938
394,Business,Citations,45,1.0,0.9281268458920938
395,Business,Degree,1,44.0,0.6147938237908956
396,Business,Degree,2,30.0,0.6147938237908956
397,Business,Degree,3,24.0,0.6147938237908956
398,Business,Degree,4,20.0,0.6147938237908956
399,Business,Degree,5,17.0,0.6147938237908956
400,Business,Degree,6,15.0,0.6147938237908956
401,Business,Degree,7,14.0,0.6147938237908956
402,Business,Degree,8,12.0,0.6147938237908956
403,Business,Degree,9,11.0,0.6147938237908956
404,Business,Degree,10,11.0,0.6147938237908956
405,Business,Degree,11,10.0,0.6147938237908956
406,Business,Degree,12,9.0,0.6147938237908956
407,Business,Degree,13,9.0,0.6147938237908956
408,Business,Degree,14,8.0,0.6147938237908956
409,Business,Degree,15,8.0,0.6147938237908956
410,Business,Degree,16,7.0,0.6147938237908956
411,Business,Degree,17,7.0,0.6147938237908956
412,Business,Degree,18,7.0,0.6147938237908956
413,Business,Degree,19,7.0,0.6147938237908956
414,Business,Degree,20,6.0,0.6147938237908956
415,Business,Degree,21,6.0,0.6147938237908956
416,Business,Degree,22,6.0,0.6147938237908956
417,Business,Degree,23,6.0,0.6147938237908956
418,Business,Degree,24,5.0,0.6147938237908956
419,Business,Degree,25,5.0,0.6147938237908956
420,Business,Degree,26,5.0,0.6147938237908956
421,Business,Degree,27,5.0,0.6147938237908956
422,Business,Degree,28,5.0,0.6147938237908956
423,Business,Degree,29,5.0,0.6147938237908956
424,Business,Degree,30,4.0,0.6147938237908956
425,Business,Degree,31,4.0,0.6147938237908956
426,Business,Degree,32,4.0,0.6147938237908956
427,Business,Degree,33,4.0,0.6147938237908956
428,Business,Degree,34,4.0,0.6147938237908956
429,Business,Degree,35,4.0,0.6147938237908956
430,Business,Degree,36,4.0,0.6147938237908956
431,Business,Degree,37,4.0,0.6147938237908956
432,Business,Degree,38,4.0,0.6147938237908956
433,Business,Degree,39,3.0,0.6147938237908956
434,Business,Degree,40,3.0,0.6147938237908956
435,Business,Degree,41,3.0,0.6147938237908956
436,Business,Degree,42,3.0,0.6147938237908956
437,Business,Degree,43,3.0,0.6147938237908956
438,Business,Degree,44,3.0,0.6147938237908956
439,Business,Degree,45,3.0,0.6147938237908956
440,Business,Degree,46,3.0,0.6147938237908956
441,Business,Degree,47,3.0,0.6147938237908956
442,Business,Degree,48,3.0,0.6147938237908956
443,Business,Degree,49,3.0,0.6147938237908956
444,Business,Degree,50,3.0,0.6147938237908956
445,Business,Degree,51,3.0,0.6147938237908956
446,Business,Degree,52,3.0,0.6147938237908956
447,Business,Degree,53,2.0,0.6147938237908956
448,Business,Degree,54,2.0,0.6147938237908956
449,Business,Degree,55,2.0,0.6147938237908956
450,Business,Degree,56,2.0,0.6147938237908956
451,Business,Degree,57,2.0,0.6147938237908956
452,Business,Degree,58,2.0,0.6147938237908956
453,Business,Degree,59,2.0,0.6147938237908956
454,Business,Degree,60,2.0,0.6147938237908956
455,Business,Degree,61,2.0,0.6147938237908956
456,Business,Degree,62,2.0,0.6147938237908956
457,Business,Degree,63,2.0,0.6147938237908956
458,Business,Degree,64,2.0,0.6147938237908956
459,Business,Degree,65,2.0,0.6147938237908956
460,Business,Degree,66,2.0,0.6147938237908956
461,Business,Degree,67,2.0,0.6147938237908956
462,Business,Degree,68,2.0,0.6147938237908956
463,Business,Degree,69,2.0,0.6147938237908956
464,Business,Degree,70,2.0,0.6147938237908956
465,Business,Degree,71,2.0,0.6147938237908956
466,Business,Degree,72,2.0,0.6147938237908956
467,Business,Degree,73,2.0,0.6147938237908956
468,Business,Degree,74,1.0,0.6147938237908956
469,Business,Degree,75,1.0,0.6147938237908956
470,Chemistry,Productivity,1,36.0,0.5998726430285731
471,Chemistry,Productivity,2,23.0,0.5998726430285731
472,Chemistry,Productivity,3,17.0,0.5998726430285731
473,Chemistry,Productivity,4,14.0,0.5998726430285731
474,Chemistry,Productivity,5,12.0,0.5998726430285731
475,Chemistry,Productivity,6,10.0,0.5998726430285731
476,Chemistry,Productivity,7,9.0,0.5998726430285731
477,Chemistry,Productivity,8,8.0,0.5998726430285731
478,Chemistry,Productivity,9,7.0,0.5998726430285731
479,Chemistry,Productivity,10,7.0,0.5998726430285731
480,Chemistry,Productivity,11,6.0,0.5998726430285731
481,Chemistry,Productivity,12,6.0,0.5998726430285731
482,Chemistry,Productivity,13,5.0,0.5998726430285731
483,Chemistry,Productivity,14,5.0,0.5998726430285731
484,Chemistry,Productivity,15,5.0,0.5998726430285731
485,Chemistry,Productivity,16,4.0,0.5998726430285731
486,Chemistry,Productivity,17,4.0,0.5998726430285731
487,Chemistry,Productivity,18,4.0,0.5998726430285731
488,Chemistry,Productivity,19,4.0,0.5998726430285731
489,Chemistry,Productivity,20,4.0,0.5998726430285731
490,Chemistry,Productivity,21,3.0,0.5998726430285731
491,Chemistry,Productivity,22,3.0,0.5998726430285731
492,Chemistry,Productivity,23,3.0,0.5998726430285731
493,Chemistry,Productivity,24,3.0,0.5998726430285731
494,Chemistry,Productivity,25,3.0,0.5998726430285731
495,Chemistry,Productivity,26,3.0,0.5998726430285731
496,Chemistry,Productivity,27,3.0,0.5998726430285731
497,Chemistry,Productivity,28,3.0,0.5998726430285731
498,Chemistry,Productivity,29,2.0,0.5998726430285731
499,Chemistry,Productivity,30,2.0,0.5998726430285731
500,Chemistry,Productivity,31,2.0,0.5998726430285731
501,Chemistry,Productivity,32,2.0,0.5998726430285731
502,Chemistry,Productivity,33,2.0,0.5998726430285731
503,Chemistry,Productivity,34,2.0,0.5998726430285731
504,Chemistry,Productivity,35,2.0,0.5998726430285731
505,Chemistry,Productivity,36,2.0,0.5998726430285731
506,Chemistry,Productivity,37,2.0,0.5998726430285731
507,Chemistry,Productivity,38,2.0,0.5998726430285731
508,Chemistry,Productivity,39,2.0,0.5998726430285731
509,Chemistry,Productivity,40,2.0,0.5998726430285731
510,Chemistry,Productivity,41,2.0,0.5998726430285731
511,Chemistry,Productivity,42,2.0,0.5998726430285731
512,Chemistry,Productivity,43,2.0,0.5998726430285731
513,Chemistry,Productivity,44,2.0,0.5998726430285731
514,Chemistry,Citations,1,844.3199999998324,0.8470626261883759
515,Chemistry,Citations,2,509.0,0.8470626261883759
516,Chemistry,Citations,3,367.0,0.8470626261883759
517,Chemistry,Citations,4,286.0,0.8470626261883759
518,Chemistry,Citations,5,233.0,0.8470626261883759
519,Chemistry,Citations,6,195.0,0.8470626261883759
520,Chemistry,Citations,7,167.0,0.8470626261883759
521,Chemistry,Citations,8,146.0,0.8470626261883759
522,Chemistry,Citations,9,128.0,0.8470626261883759
523,Chemistry,Citations,10,114.0,0.8470626261883759
524,Chemistry,Citations,11,102.0,0.8470626261883759
525,Chemistry,Citations,12,92.0,0.8470626261883759
526,Chemistry,Citations,13,84.0,0.8470626261883759
527,Chemistry,Citations,14,77.0,0.8470626261883759
528,Chemistry,Citations,15,70.0,0.8470626261883759
529,Chemistry,Citations,16,65.0,0.8470626261883759
530,Chemistry,Citations,17,60.0,0.8470626261883759
531,Chemistry,Citations,18,55.0,0.8470626261883759
532,Chemistry,Citations,19,51.0,0.8470626261883759
533,Chemistry,Citations,20,47.0,0.8470626261883759
534,Chemistry,Citations,21,44.0,0.8470626261883759
535,Chemistry,Citations,22,41.0,0.8470626261883759
536,Chemistry,Citations,23,38.0,0.8470626261883759
537,Chemistry,Citations,24,36.0,0.8470626261883759
538,Chemistry,Citations,25,33.0,0.8470626261883759
539,Chemistry,Citations,26,31.0,0.8470626261883759
540,Chemistry,Citations,27,29.0,0.8470626261883759
541,Chemistry,Citations,28,28.0,0.8470626261883759
542,Chemistry,Citations,29,26.0,0.8470626261883759
543,Chemistry,Citations,30,24.0,0.8470626261883759
544,Chemistry,Citations,31,23.0,0.8470626261883759
545,Chemistry,Citations,32,21.0,0.8470626261883759
546,Chemistry,Citations,33,20.0,0.8470626261883759
547,Chemistry,Citations,34,19.0,0.8470626261883759
548,Chemistry,Citations,35,18.0,0.8470626261883759
549,Chemistry,Citations,36,17.0,0.8470626261883759
550,Chemistry,Citations,37,16.0,0.8470626261883759
551,Chemistry,Citations,38,15.0,0.8470626261883759
552,Chemistry,Citations,39,14.0,0.8470626261883759
553,Chemistry,Citations,40,13.0,0.8470626261883759
554,Chemistry,Citations,41,12.0,0.8470626261883759
555,Chemistry,Citations,42,11.0,0.8470626261883759
