Field,Variable,Percentage,Gender,Prop_Top,Representation
Political Science,Citations,0.33844296497726095,female,41,0.9999999999999999
Political Science,Citations,0.661557035022739,male,41,1.0
Political Science,Degree,0.2859456333140544,female,1,0.8448857352767438
Political Science,Degree,0.7140543666859457,male,1,1.0793542036196504
Political Science,Degree,0.2818341121495327,female,2,0.8327373924539052
Political Science,Degree,0.7181658878504673,male,2,1.08556911926087
Political Science,Degree,0.29026398175704404,female,3,0.8576451922306791
Political Science,Degree,0.709736018242956,male,3,1.0728266508700357
Political Science,Degree,0.2961288092632064,female,4,0.8749740426222257
Political Science,Degree,0.7038711907367936,male,4,1.0639614628428828
Political Science,Degree,0.30022298337969244,female,5,0.8870711299904359
Political Science,Degree,0.6997770166203076,male,5,1.0577727687473761
Political Science,Degree,0.3050329970416445,female,6,0.901283313902355
Political Science,Degree,0.6949670029583555,male,6,1.0505020219979493
Political Science,Degree,0.306285789725564,female,7,0.9049849499638511
Political Science,Degree,0.693714210274436,male,7,1.048608318783265
Political Science,Degree,0.30996414551535506,female,8,0.9158534157629208
Political Science,Degree,0.6900358544846449,male,8,1.0430481696274714
Political Science,Degree,0.31156377462009555,female,9,0.9205798520321692
Political Science,Degree,0.6884362253799045,male,9,1.0406301935195075
Political Science,Degree,0.31394506290758184,female,10,0.9276158626274738
Political Science,Degree,0.6860549370924182,male,10,1.037030672750441
Political Science,Degree,0.3146708086982664,female,11,0.9297602292291944
Political Science,Degree,0.6853291913017336,male,11,1.035933645960212
Political Science,Degree,0.31704159688589145,female,12,0.9367652150996625
Political Science,Degree,0.6829584031141085,male,12,1.032349996989502
Political Science,Degree,0.3188487171349755,female,13,0.9421047270295543
Political Science,Degree,0.6811512828650246,male,13,1.0296183802831333
Political Science,Degree,0.3188487171349755,female,14,0.9421047270295543
Political Science,Degree,0.6811512828650246,male,14,1.0296183802831333
Political Science,Degree,0.32013394665278017,female,15,0.9459022044505757
Political Science,Degree,0.6798660533472198,male,15,1.0276756460217396
Political Science,Degree,0.32013394665278017,female,16,0.9459022044505757
Political Science,Degree,0.6798660533472198,male,16,1.0276756460217396
Political Science,Degree,0.3213913554912001,female,17,0.9496174798988464
Political Science,Degree,0.6786086445087999,male,17,1.0257749650949972
Political Science,Degree,0.3213913554912001,female,18,0.9496174798988464
Political Science,Degree,0.6786086445087999,male,18,1.0257749650949972
Political Science,Degree,0.32323807732936605,female,19,0.9550740029448787
Political Science,Degree,0.6767619226706341,male,19,1.022983487202086
Political Science,Degree,0.32323807732936605,female,20,0.9550740029448787
Political Science,Degree,0.6767619226706341,male,20,1.022983487202086
Political Science,Degree,0.32323807732936605,female,21,0.9550740029448787
Political Science,Degree,0.6767619226706341,male,21,1.022983487202086
Political Science,Degree,0.3260208545149316,female,22,0.9632962958377227
Political Science,Degree,0.6739791454850684,male,22,1.0187770816493584
Political Science,Degree,0.3260208545149316,female,23,0.9632962958377227
Political Science,Degree,0.6739791454850684,male,23,1.0187770816493584
Political Science,Degree,0.3260208545149316,female,24,0.9632962958377227
Political Science,Degree,0.6739791454850684,male,24,1.0187770816493584
Political Science,Degree,0.3299373531714957,female,25,0.97486840417458
Political Science,Degree,0.6700626468285044,male,25,1.0128569591969845
Political Science,Degree,0.3299373531714957,female,26,0.97486840417458
Political Science,Degree,0.6700626468285044,male,26,1.0128569591969845
Political Science,Degree,0.3299373531714957,female,27,0.97486840417458
Political Science,Degree,0.6700626468285044,male,27,1.0128569591969845
Political Science,Degree,0.3299373531714957,female,28,0.97486840417458
Political Science,Degree,0.6700626468285044,male,28,1.0128569591969845
Political Science,Degree,0.3299373531714957,female,29,0.97486840417458
Political Science,Degree,0.6700626468285044,male,29,1.0128569591969845
Political Science,Degree,0.3324572051191375,female,30,0.9823138298693085
Political Science,Degree,0.6675427948808625,male,30,1.0090479876129166
Political Science,Degree,0.3324572051191375,female,31,0.9823138298693085
Political Science,Degree,0.6675427948808625,male,31,1.0090479876129166
Political Science,Degree,0.3324572051191375,female,32,0.9823138298693085
Political Science,Degree,0.6675427948808625,male,32,1.0090479876129166
Political Science,Degree,0.3324572051191375,female,33,0.9823138298693085
Political Science,Degree,0.6675427948808625,male,33,1.0090479876129166
Political Science,Degree,0.3324572051191375,female,34,0.9823138298693085
Political Science,Degree,0.6675427948808625,male,34,1.0090479876129166
Political Science,Degree,0.3324572051191375,female,35,0.9823138298693085
Political Science,Degree,0.6675427948808625,male,35,1.0090479876129166
Political Science,Degree,0.3324572051191375,female,36,0.9823138298693085
Political Science,Degree,0.6675427948808625,male,36,1.0090479876129166
Political Science,Degree,0.33575222709258745,female,37,0.9920496563287869
Political Science,Degree,0.6642477729074125,male,37,1.004067280283069
Political Science,Degree,0.33575222709258745,female,38,0.9920496563287869
Political Science,Degree,0.6642477729074125,male,38,1.004067280283069
Political Science,Degree,0.33575222709258745,female,39,0.9920496563287869
Political Science,Degree,0.6642477729074125,male,39,1.004067280283069
Political Science,Degree,0.33575222709258745,female,40,0.9920496563287869
Political Science,Degree,0.6642477729074125,male,40,1.004067280283069
Political Science,Degree,0.33575222709258745,female,41,0.9920496563287869
Political Science,Degree,0.6642477729074125,male,41,1.004067280283069
Political Science,Degree,0.33575222709258745,female,42,0.9920496563287869
Political Science,Degree,0.6642477729074125,male,42,1.004067280283069
Political Science,Degree,0.33575222709258745,female,43,0.9920496563287869
Political Science,Degree,0.6642477729074125,male,43,1.004067280283069
Political Science,Degree,0.33575222709258745,female,44,0.9920496563287869
Political Science,Degree,0.6642477729074125,male,44,1.004067280283069
Political Science,Degree,0.33575222709258745,female,45,0.9920496563287869
Political Science,Degree,0.6642477729074125,male,45,1.004067280283069
Political Science,Degree,0.33575222709258745,female,46,0.9920496563287869
Political Science,Degree,0.6642477729074125,male,46,1.004067280283069
Political Science,Degree,0.33575222709258745,female,47,0.9920496563287869
Political Science,Degree,0.6642477729074125,male,47,1.004067280283069
Political Science,Degree,0.3402860342740142,female,48,1.0054457308541693
Political Science,Degree,0.6597139657259857,male,48,0.9972140432356071
Political Science,Degree,0.3402860342740142,female,49,1.0054457308541693
Political Science,Degree,0.6597139657259857,male,49,0.9972140432356071
Political Science,Degree,0.3402860342740142,female,50,1.0054457308541693
Political Science,Degree,0.6597139657259857,male,50,0.9972140432356071
Political Science,Degree,0.3402860342740142,female,51,1.0054457308541693
Political Science,Degree,0.6597139657259857,male,51,0.9972140432356071
Political Science,Degree,0.3402860342740142,female,52,1.0054457308541693
Political Science,Degree,0.6597139657259857,male,52,0.9972140432356071
Political Science,Degree,0.3402860342740142,female,53,1.0054457308541693
Political Science,Degree,0.6597139657259857,male,53,0.9972140432356071
Political Science,Degree,0.3402860342740142,female,54,1.0054457308541693
Political Science,Degree,0.6597139657259857,male,54,0.9972140432356071
Political Science,Degree,0.3402860342740142,female,55,1.0054457308541693
Political Science,Degree,0.6597139657259857,male,55,0.9972140432356071
Political Science,Degree,0.3402860342740142,female,56,1.0054457308541693
Political Science,Degree,0.6597139657259857,male,56,0.9972140432356071
Political Science,Degree,0.3402860342740142,female,57,1.0054457308541693
Political Science,Degree,0.6597139657259857,male,57,0.9972140432356071
Political Science,Degree,0.3402860342740142,female,58,1.0054457308541693
Political Science,Degree,0.6597139657259857,male,58,0.9972140432356071
Political Science,Degree,0.3402860342740142,female,59,1.0054457308541693
Political Science,Degree,0.6597139657259857,male,59,0.9972140432356071
Political Science,Degree,0.3402860342740142,female,60,1.0054457308541693
Political Science,Degree,0.6597139657259857,male,60,0.9972140432356071
Political Science,Degree,0.3402860342740142,female,61,1.0054457308541693
Political Science,Degree,0.6597139657259857,male,61,0.9972140432356071
Political Science,Degree,0.3402860342740142,female,62,1.0054457308541693
Political Science,Degree,0.6597139657259857,male,62,0.9972140432356071
Political Science,Degree,0.3402860342740142,female,63,1.0054457308541693
Political Science,Degree,0.6597139657259857,male,63,0.9972140432356071
Political Science,Degree,0.3402860342740142,female,64,1.0054457308541693
Political Science,Degree,0.6597139657259857,male,64,0.9972140432356071
Political Science,Degree,0.33844296497726095,female,65,0.9999999999999999
Political Science,Degree,0.661557035022739,male,65,1.0
Sociology,Productivity,0.2312052505966587,female,1,0.6207328930727716
Sociology,Productivity,0.7687947494033412,male,1,1.2251150802617479
Sociology,Productivity,0.2578977599080988,female,2,0.6923961381137196
Sociology,Productivity,0.7421022400919012,male,2,1.182579155409436
Sociology,Productivity,0.27155259438724005,female,3,0.7290562264499213
Sociology,Productivity,0.7284474056127599,male,3,1.1608194547196784
Sociology,Productivity,0.2815790481295708,female,4,0.7559749474680469
Sociology,Productivity,0.7184209518704292,male,4,1.1448417705708085
Sociology,Productivity,0.29155882107372466,female,5,0.782768341285218
Sociology,Productivity,0.7084411789262753,male,5,1.1289384747419022
Sociology,Productivity,0.29155882107372466,female,6,0.782768341285218
Sociology,Productivity,0.7084411789262753,male,6,1.1289384747419022
Sociology,Productivity,0.3024926714310348,female,7,0.8121232134051333
Sociology,Productivity,0.6975073285689651,male,7,1.1115148061119304
Sociology,Productivity,0.3024926714310348,female,8,0.8121232134051333
Sociology,Productivity,0.6975073285689651,male,8,1.1115148061119304
Sociology,Productivity,0.3024926714310348,female,9,0.8121232134051333
Sociology,Productivity,0.6975073285689651,male,9,1.1115148061119304
Sociology,Productivity,0.3181055357100045,female,10,0.8540401611735221
Sociology,Productivity,0.6818944642899955,male,10,1.0866348814127953
Sociology,Productivity,0.3181055357100045,female,11,0.8540401611735221
Sociology,Productivity,0.6818944642899955,male,11,1.0866348814127953
Sociology,Productivity,0.3181055357100045,female,12,0.8540401611735221
Sociology,Productivity,0.6818944642899955,male,12,1.0866348814127953
Sociology,Productivity,0.3181055357100045,female,13,0.8540401611735221
Sociology,Productivity,0.6818944642899955,male,13,1.0866348814127953
Sociology,Productivity,0.3181055357100045,female,14,0.8540401611735221
Sociology,Productivity,0.6818944642899955,male,14,1.0866348814127953
Sociology,Productivity,0.3367332261877216,female,15,0.9040512235159989
Sociology,Productivity,0.6632667738122784,male,15,1.0569506717685297
Sociology,Productivity,0.3367332261877216,female,16,0.9040512235159989
Sociology,Productivity,0.6632667738122784,male,16,1.0569506717685297
Sociology,Productivity,0.3367332261877216,female,17,0.9040512235159989
Sociology,Productivity,0.6632667738122784,male,17,1.0569506717685297
Sociology,Productivity,0.3367332261877216,female,18,0.9040512235159989
Sociology,Productivity,0.6632667738122784,male,18,1.0569506717685297
Sociology,Productivity,0.3367332261877216,female,19,0.9040512235159989
Sociology,Productivity,0.6632667738122784,male,19,1.0569506717685297
Sociology,Productivity,0.3367332261877216,female,20,0.9040512235159989
Sociology,Productivity,0.6632667738122784,male,20,1.0569506717685297
Sociology,Productivity,0.3367332261877216,female,21,0.9040512235159989
Sociology,Productivity,0.6632667738122784,male,21,1.0569506717685297
Sociology,Productivity,0.3367332261877216,female,22,0.9040512235159989
Sociology,Productivity,0.6632667738122784,male,22,1.0569506717685297
Sociology,Productivity,0.3367332261877216,female,23,0.9040512235159989
Sociology,Productivity,0.6632667738122784,male,23,1.0569506717685297
Sociology,Productivity,0.3367332261877216,female,24,0.9040512235159989
Sociology,Productivity,0.6632667738122784,male,24,1.0569506717685297
Sociology,Productivity,0.3367332261877216,female,25,0.9040512235159989
Sociology,Productivity,0.6632667738122784,male,25,1.0569506717685297
Sociology,Productivity,0.3367332261877216,female,26,0.9040512235159989
Sociology,Productivity,0.6632667738122784,male,26,1.0569506717685297
Sociology,Productivity,0.3367332261877216,female,27,0.9040512235159989
Sociology,Productivity,0.6632667738122784,male,27,1.0569506717685297
Sociology,Productivity,0.37394832433911385,female,28,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,28,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,29,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,29,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,30,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,30,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,31,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,31,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,32,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,32,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,33,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,33,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,34,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,34,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,35,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,35,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,36,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,36,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,37,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,37,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,38,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,38,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,39,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,39,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,40,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,40,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,41,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,41,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,42,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,42,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,43,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,43,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,44,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,44,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,45,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,45,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,46,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,46,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,47,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,47,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,48,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,48,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,49,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,49,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,50,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,50,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,51,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,51,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,52,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,52,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,53,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,53,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,54,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,54,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,55,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,55,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,56,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,56,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,57,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,57,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,58,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,58,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,59,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,59,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,60,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,60,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,61,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,61,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,62,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,62,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,63,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,63,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,64,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,64,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,65,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,65,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,66,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,66,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,67,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,67,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,68,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,68,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,69,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,69,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,70,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,70,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,71,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,71,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,72,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,72,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,73,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,73,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,74,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,74,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,75,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,75,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,76,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,76,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,77,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,77,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,78,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,78,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,79,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,79,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,80,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,80,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,81,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,81,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,82,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,82,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,83,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,83,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,84,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,84,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,85,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,85,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,86,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,86,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,87,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,87,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,88,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,88,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,89,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,89,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,90,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,90,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,91,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,91,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,92,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,92,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,93,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,93,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,94,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,94,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,95,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,95,0.997646445258039
Sociology,Productivity,0.37394832433911385,female,96,1.0039651981419484
Sociology,Productivity,0.6260516756608862,male,96,0.997646445258039
Sociology,Productivity,0.3724714014302338,female,97,1.0
Sociology,Productivity,0.6275285985697662,male,97,1.0
Sociology,Citations,0.2256883931683513,female,1,0.6059214004128693
Sociology,Citations,0.7743116068316487,male,1,1.233906484256532
Sociology,Citations,0.25867177967578875,female,2,0.6944742030731172
Sociology,Citations,0.7413282203242113,male,2,1.181345713986282
Sociology,Citations,0.27102641334569044,female,3,0.7276435514377482
Sociology,Citations,0.7289735866543096,male,3,1.1616579520292016
Sociology,Citations,0.2820900682859366,female,4,0.7573469189923131
Sociology,Citations,0.7179099317140635,male,4,1.1440274329333997
Sociology,Citations,0.29061619839252595,female,5,0.7802376163018255
Sociology,Citations,0.709383801607474,male,5,1.1304405938219684
Sociology,Citations,0.29673044877320004,female,6,0.796652971567213
Sociology,Citations,0.7032695512268001,male,6,1.1206972125727166
Sociology,Citations,0.3027008412456339,female,7,0.8126821014534499
Sociology,Citations,0.6972991587543661,male,7,1.1111830765061828
Sociology,Citations,0.307201517470308,female,8,0.8247653814244549
Sociology,Citations,0.692798482529692,male,8,1.1040110109860903
Sociology,Citations,0.3105991657186196,female,9,0.8338872851068991
Sociology,Citations,0.6894008342813803,male,9,1.098596678864725
Sociology,Citations,0.31263950892857145,female,10,0.8393651371033671
Sociology,Citations,0.6873604910714286,male,10,1.0953452840843085
Sociology,Citations,0.3176579210587058,female,11,0.8528384188395338
Sociology,Citations,0.6823420789412942,male,11,1.0873481790255557
Sociology,Citations,0.3190145293746052,female,12,0.8564805999860331
Sociology,Citations,0.6809854706253948,male,12,1.0851863519486842
Sociology,Citations,0.32147036918821154,female,13,0.8630739647495459
Sociology,Citations,0.6785296308117885,male,13,1.0812728413625474
Sociology,Citations,0.3231719270731229,female,14,0.8676422561093058
Sociology,Citations,0.6768280729268771,male,14,1.0785613189095635
Sociology,Citations,0.3257872150699437,female,15,0.8746637025526527
Sociology,Citations,0.6742127849300563,male,15,1.0743937192132607
Sociology,Citations,0.32772211230201137,female,16,0.8798584563636512
Sociology,Citations,0.6722778876979887,male,16,1.071310358173656
Sociology,Citations,0.32927110140893023,female,17,0.8840171356635143
Sociology,Citations,0.6707288985910698,male,17,1.068841962134895
Sociology,Citations,0.33151625468023505,female,18,0.8900448555439769
Sociology,Citations,0.668483745319765,male,18,1.0652641916931624
Sociology,Citations,0.3329006049366362,female,19,0.8937615174167689
Sociology,Citations,0.6670993950633638,male,19,1.063058156367352
Sociology,Citations,0.3344255816634009,female,20,0.8978557290016289
Sociology,Citations,0.6655744183365991,male,20,1.0606280253259297
Sociology,Citations,0.3344255816634009,female,21,0.8978557290016289
Sociology,Citations,0.6655744183365991,male,21,1.0606280253259297
Sociology,Citations,0.33668987110894943,female,22,0.9039348251063338
Sociology,Citations,0.6633101288910506,male,22,1.0570197603787874
Sociology,Citations,0.3390711292426387,female,23,0.9103279552219498
Sociology,Citations,0.6609288707573613,male,23,1.0532250996428203
Sociology,Citations,0.3390711292426387,female,24,0.9103279552219498
Sociology,Citations,0.6609288707573613,male,24,1.0532250996428203
Sociology,Citations,0.3390711292426387,female,25,0.9103279552219498
Sociology,Citations,0.6609288707573613,male,25,1.0532250996428203
Sociology,Citations,0.3407539051538677,female,26,0.9148458213044661
Sociology,Citations,0.6592460948461323,male,26,1.0505435072579243
Sociology,Citations,0.3407539051538677,female,27,0.9148458213044661
Sociology,Citations,0.6592460948461323,male,27,1.0505435072579243
Sociology,Citations,0.34384735415697115,female,28,0.9231510200156291
Sociology,Citations,0.6561526458430288,male,28,1.045613932717172
Sociology,Citations,0.34384735415697115,female,29,0.9231510200156291
Sociology,Citations,0.6561526458430288,male,29,1.045613932717172
Sociology,Citations,0.34384735415697115,female,30,0.9231510200156291
Sociology,Citations,0.6561526458430288,male,30,1.045613932717172
Sociology,Citations,0.34384735415697115,female,31,0.9231510200156291
Sociology,Citations,0.6561526458430288,male,31,1.045613932717172
Sociology,Citations,0.34745245601545816,female,32,0.9328298889023247
Sociology,Citations,0.6525475439845418,male,32,1.0398690122996748
Sociology,Citations,0.34745245601545816,female,33,0.9328298889023247
Sociology,Citations,0.6525475439845418,male,33,1.0398690122996748
Sociology,Citations,0.34745245601545816,female,34,0.9328298889023247
Sociology,Citations,0.6525475439845418,male,34,1.0398690122996748
Sociology,Citations,0.34745245601545816,female,35,0.9328298889023247
Sociology,Citations,0.6525475439845418,male,35,1.0398690122996748
Sociology,Citations,0.34745245601545816,female,36,0.9328298889023247
Sociology,Citations,0.6525475439845418,male,36,1.0398690122996748
Sociology,Citations,0.34745245601545816,female,37,0.9328298889023247
Sociology,Citations,0.6525475439845418,male,37,1.0398690122996748
Sociology,Citations,0.3531499843552755,female,38,0.9481264413837762
Sociology,Citations,0.6468500156447244,male,38,1.030789699655115
Sociology,Citations,0.3531499843552755,female,39,0.9481264413837762
Sociology,Citations,0.6468500156447244,male,39,1.030789699655115
Sociology,Citations,0.3531499843552755,female,40,0.9481264413837762
Sociology,Citations,0.6468500156447244,male,40,1.030789699655115
Sociology,Citations,0.3531499843552755,female,41,0.9481264413837762
Sociology,Citations,0.6468500156447244,male,41,1.030789699655115
Sociology,Citations,0.3531499843552755,female,42,0.9481264413837762
Sociology,Citations,0.6468500156447244,male,42,1.030789699655115
Sociology,Citations,0.3531499843552755,female,43,0.9481264413837762
Sociology,Citations,0.6468500156447244,male,43,1.030789699655115
Sociology,Citations,0.3531499843552755,female,44,0.9481264413837762
Sociology,Citations,0.6468500156447244,male,44,1.030789699655115
Sociology,Citations,0.3531499843552755,female,45,0.9481264413837762
Sociology,Citations,0.6468500156447244,male,45,1.030789699655115
Sociology,Citations,0.3531499843552755,female,46,0.9481264413837762
Sociology,Citations,0.6468500156447244,male,46,1.030789699655115
Sociology,Citations,0.3531499843552755,female,47,0.9481264413837762
Sociology,Citations,0.6468500156447244,male,47,1.030789699655115
Sociology,Citations,0.3531499843552755,female,48,0.9481264413837762
Sociology,Citations,0.6468500156447244,male,48,1.030789699655115
Sociology,Citations,0.3724714014302338,female,49,1.0
Sociology,Citations,0.6275285985697662,male,49,1.0
Sociology,Degree,0.3485505988543656,female,1,0.9357781497209829
Sociology,Degree,0.6514494011456344,male,1,1.0381190636257653
Sociology,Degree,0.3482242190842961,female,2,0.9349018951446147
Sociology,Degree,0.6517757809157039,male,2,1.0386391670454553
Sociology,Degree,0.35364458175992675,female,3,0.9494543215988801
Sociology,Degree,0.6463554182400733,male,3,1.0300015325408536
Sociology,Degree,0.35888907367370704,female,4,0.9635345755288254
Sociology,Degree,0.6411109263262931,male,4,1.0216441573937556
Sociology,Degree,0.3628954937679771,female,5,0.9742908915275464
Sociology,Degree,0.637104506232023,male,5,1.015259715149368
Sociology,Degree,0.36530434782608695,female,6,0.980758110349878
Sociology,Degree,0.634695652173913,male,6,1.0114210788488072
Sociology,Degree,0.37030620844648376,female,7,0.9941869550912205
Sociology,Degree,0.6296937915535162,male,7,1.0034503494959193
Sociology,Degree,0.3711812307885327,female,8,0.9965361887201353
Sociology,Degree,0.6288187692114673,male,8,1.0020559551303982
Sociology,Degree,0.37203005857000776,female,9,0.9988150959817819
Sociology,Degree,0.6279699414299923,male,9,1.0007033031820893
Sociology,Degree,0.3738020715691652,female,10,1.0035725431102143
Sociology,Degree,0.6261979284308348,male,10,0.997879506779509
Sociology,Degree,0.3769648112247033,female,11,1.0120637712780511
Sociology,Degree,0.6230351887752967,male,11,0.9928395139206235
Sociology,Degree,0.3769648112247033,female,12,1.0120637712780511
Sociology,Degree,0.6230351887752967,male,12,0.9928395139206235
Sociology,Degree,0.37928967121513707,female,13,1.0183054853573246
